budget,ci95_high,ci95_low,epistasis_bin,k,mean,method,metric,n,score,selection_policy,source
,5.707603657250109,3.105310925963223,,,4.319055032287535,Progen2_xlarge,top10_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,0.4914102318563807,0.4507611006445856,,,0.4712588101958826,GEMME,pearson,217,,,zero_shot_extended_metrics.csv
,3.866876637552158,2.099559044566754,,,2.8967731770387486,GEMME,top20_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,4.421209053823452,2.1540042725852553,,,3.202402145645054,GEMME,top10_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,0.47553524786886836,0.43380236649236736,,,0.4544807619097964,VESPA,pearson,217,,,zero_shot_extended_metrics.csv
,3.0719753178904403,1.3876594393344845,,,2.143221107403711,VESPA,top20_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,3.548506953582813,1.4327584075686381,,,2.3799886117859446,VESPA,top10_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,0.43903325526794085,0.39674215156701864,,,0.41741868551767786,VESPAl,pearson,217,,,zero_shot_extended_metrics.csv
,2.866365455338252,1.2601635032773175,,,1.94037629062568,VESPAl,top20_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,3.081174676092637,1.2978555054340606,,,2.080277105232526,VESPAl,top10_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,0.42179278471610543,0.3836100742591131,,,0.40288442397283514,VespaG,pearson,217,,,zero_shot_extended_metrics.csv
,3.584730969020506,1.7789821808524229,,,2.569892939669669,VespaG,top20_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,3.7031080712292836,1.744883116675945,,,2.6344179832411814,VespaG,top10_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,0.20967299684766552,0.1659558106475847,,,0.18753439141150735,ProtGPT2,pearson,217,,,zero_shot_extended_metrics.csv
,1.8457588327057277,1.0418159430183058,,,1.427816714657288,ProtGPT2,top20_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,2.0982028968077424,0.9756750472110157,,,1.5173639503413976,ProtGPT2,top10_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,0.31506715307264377,0.26551577049238073,,,0.28982481809410415,Tranception_S_no_retrieval,pearson,217,,,zero_shot_extended_metrics.csv
,3.9182535151405187,2.377859118450312,,,3.100604399754564,Tranception_S_no_retrieval,top20_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,4.546128114289845,2.2474567062922084,,,3.327477112479689,Tranception_S_no_retrieval,top10_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,0.35917053074303124,0.3121452137263853,,,0.33560611388457473,Tranception_M_no_retrieval,pearson,217,,,zero_shot_extended_metrics.csv
,4.131840715020014,2.593348385992857,,,3.3379860501768985,Tranception_M_no_retrieval,top20_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,4.402271902529953,2.487737784058856,,,3.4398273019919814,Tranception_M_no_retrieval,top10_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,0.3868660946620687,0.3401356942883554,,,0.36380737138309,Tranception_L_no_retrieval,pearson,217,,,zero_shot_extended_metrics.csv
,4.438492507398799,2.5351287982982886,,,3.3530571947071057,Tranception_L_no_retrieval,top20_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,4.923201080963835,2.7128079323591616,,,3.689646402059029,Tranception_L_no_retrieval,top10_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,0.43852839007320243,0.39592494493635766,,,0.4173064183389705,Tranception_S,pearson,217,,,zero_shot_extended_metrics.csv
,4.775014575491566,3.1092926268150545,,,3.894655958165815,Tranception_S,top20_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,5.604121520569582,3.368953132338505,,,4.43281243408667,Tranception_S,top10_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,0.44854481520570255,0.40518665395207987,,,0.4269152238500962,Tranception_M,pearson,217,,,zero_shot_extended_metrics.csv
,4.808393115431017,3.2369325013864976,,,3.9947654953084286,Tranception_M,top20_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,5.9435567527872335,3.7035956196583575,,,4.778627795396881,Tranception_M,top10_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,0.4572761192730606,0.4151581625766961,,,0.4361616903437437,Tranception_L,pearson,217,,,zero_shot_extended_metrics.csv
,5.085362133932139,3.061141348246878,,,4.00909098522045,Tranception_L,top20_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,5.779879433428112,3.3475579354187914,,,4.489544871069937,Tranception_L,top10_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,0.47657072640148634,0.43616080559387255,,,0.45698020691551006,TranceptEVE_S,pearson,217,,,zero_shot_extended_metrics.csv
,5.73882733003708,3.760095135034089,,,4.708885794553596,TranceptEVE_S,top20_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,6.926581094407442,4.243771317954551,,,5.494082867235635,TranceptEVE_S,top10_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,0.4821989106879876,0.43959896493397677,,,0.4613011207531368,TranceptEVE_M,pearson,217,,,zero_shot_extended_metrics.csv
,5.547897548334755,3.7219332410312784,,,4.566960558066902,TranceptEVE_M,top20_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,6.8878850345580815,4.330979359712228,,,5.55247164536811,TranceptEVE_M,top10_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,0.4865049498657845,0.4438065441684238,,,0.46449531762127516,TranceptEVE_L,pearson,217,,,zero_shot_extended_metrics.csv
,5.845359261082071,3.6843260576111745,,,4.688480311315177,TranceptEVE_L,top20_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,6.999159856509002,4.369149075659385,,,5.618295614084835,TranceptEVE_L,top10_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,0.31487903932867645,0.25986495546384036,,,0.2876880131054167,CARP_38M,pearson,217,,,zero_shot_extended_metrics.csv
,4.31714143285542,2.615165048580383,,,3.4275478640449317,CARP_38M,top20_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,5.184703763769187,3.038307527910255,,,4.06708592718181,CARP_38M,top10_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,0.12450000558735368,0.08165954933445334,,,0.10253106470427326,CARP_600K,pearson,217,,,zero_shot_extended_metrics.csv
,3.145653010370091,1.7652534384579814,,,2.4235381846231534,CARP_600K,top20_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,4.085478413523483,1.9836076378972571,,,2.9741676422897707,CARP_600K,top10_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,0.4195782400674007,0.37169029439224993,,,0.39589764800666494,CARP_640M,pearson,217,,,zero_shot_extended_metrics.csv
,5.36635738589971,3.5044076101828048,,,4.4051358413740545,CARP_640M,top20_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,6.387885511751932,3.833685418584379,,,5.057181626724589,CARP_640M,top10_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,0.3671530113773895,0.31468999625283667,,,0.3415340078264171,CARP_76M,pearson,217,,,zero_shot_extended_metrics.csv
,5.060641150614576,3.106843461789825,,,4.054999240068802,CARP_76M,top20_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,6.314850234264247,3.745541124132363,,,4.94801846467953,CARP_76M,top10_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,0.41136465052681875,0.36553691422207724,,,0.38838346897085896,MIF,pearson,217,,,zero_shot_extended_metrics.csv
,5.941304279291355,4.090393210596753,,,4.976860983981754,MIF,top20_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,7.12090034644674,4.4447595524482795,,,5.723193576871663,MIF,top10_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,0.4318198825923054,0.3893219748210789,,,0.41055874935593306,MIFST,pearson,217,,,zero_shot_extended_metrics.csv
,6.193285422631226,4.064383499407571,,,5.071281921806198,MIFST,top20_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,7.640470132695781,4.651188148687822,,,6.055281171163725,MIFST,top10_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,0.4662053234703162,0.40896509647170115,,,0.4376783494086523,ESM-IF1,pearson,217,,,zero_shot_extended_metrics.csv
,5.689845814330291,3.8457156709669182,,,4.737890574660882,ESM-IF1,top20_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,7.043887098861177,4.587485612153497,,,5.754505215203878,ESM-IF1,top10_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,0.3180497140954788,0.2607476600070458,,,0.29011645541800873,ProteinMPNN,pearson,217,,,zero_shot_extended_metrics.csv
,4.782925992954215,3.1692775482119058,,,3.948041923081675,ProteinMPNN,top20_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,6.000590656873789,3.7478684287429105,,,4.819245835080357,ProteinMPNN,top10_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,0.4790039058781992,0.43352736385884955,,,0.4561708610430836,ProtSSN_k10_h512,pearson,217,,,zero_shot_extended_metrics.csv
,6.238867248396781,3.776349943441089,,,4.917632901132894,ProtSSN_k10_h512,top20_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,7.16211968127603,4.299267603042961,,,5.678719898743945,ProtSSN_k10_h512,top10_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,0.4662597250612126,0.42299478688341835,,,0.44464346035962865,ProtSSN_k10_h768,pearson,217,,,zero_shot_extended_metrics.csv
,6.137598512765029,3.8943309271645963,,,4.939828685392945,ProtSSN_k10_h768,top20_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,7.640365976910386,4.641167822946397,,,6.083728141225119,ProtSSN_k10_h768,top10_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,0.47500521820614194,0.43075905629160405,,,0.4529532459870437,ProtSSN_k10_h1280,pearson,217,,,zero_shot_extended_metrics.csv
,6.480412469879958,4.173841040498339,,,5.271925674058619,ProtSSN_k10_h1280,top20_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,7.874109363805058,4.912393751188755,,,6.3572687135777874,ProtSSN_k10_h1280,top10_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,0.48510995088799796,0.4402654594252889,,,0.46269992789198594,ProtSSN_k20_h512,pearson,217,,,zero_shot_extended_metrics.csv
,6.348836377500498,4.109935931750732,,,5.169401492634933,ProtSSN_k20_h512,top20_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,7.670289976548777,4.736959075259976,,,6.148034136299889,ProtSSN_k20_h512,top10_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,0.4858980030307744,0.4409449703034828,,,0.46295657339725793,ProtSSN_k20_h768,pearson,217,,,zero_shot_extended_metrics.csv
,6.463388657242814,4.065606816642988,,,5.193777252767234,ProtSSN_k20_h768,top20_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,7.371213265618623,4.313023131529757,,,5.749634272367062,ProtSSN_k20_h768,top10_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,0.48532064078870724,0.4402993398085529,,,0.46260450704310846,ProtSSN_k20_h1280,pearson,217,,,zero_shot_extended_metrics.csv
,6.655792173907615,4.136177317466885,,,5.320067864401136,ProtSSN_k20_h1280,top20_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,7.601699645382722,4.664705001522499,,,6.088910026890829,ProtSSN_k20_h1280,top10_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,0.4829080801262953,0.4375306664083474,,,0.46022161747603124,ProtSSN_k30_h512,pearson,217,,,zero_shot_extended_metrics.csv
,6.753651983789547,4.337087032296658,,,5.508150603044821,ProtSSN_k30_h512,top20_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,7.400899782312886,4.5185983732351085,,,5.886647835967841,ProtSSN_k30_h512,top10_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,0.48360023477103264,0.4379404537931531,,,0.46097519637276585,ProtSSN_k30_h768,pearson,217,,,zero_shot_extended_metrics.csv
,6.261959513784975,4.084302968087193,,,5.127100610755713,ProtSSN_k30_h768,top20_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,7.937552450019318,4.932989035883183,,,6.382107866495378,ProtSSN_k30_h768,top10_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,0.48381789553572724,0.43833655352504536,,,0.4611794148770701,ProtSSN_k30_h1280,pearson,217,,,zero_shot_extended_metrics.csv
,6.128614226193958,3.8965155669370035,,,4.949839062803633,ProtSSN_k30_h1280,top20_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,6.710008212485773,3.9404405096964816,,,5.251805105545711,ProtSSN_k30_h1280,top10_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,0.4934121472572456,0.4478455025580736,,,0.47106028293291163,ProtSSN_ensemble,pearson,217,,,zero_shot_extended_metrics.csv
,6.572047142552064,4.2061402983667975,,,5.324529438647337,ProtSSN_ensemble,top20_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,7.625709862351682,4.78826670404754,,,6.134624833461108,ProtSSN_ensemble,top10_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,0.5027265469786155,0.45331105808997435,,,0.47845953548407144,SaProt_650M_AF2,pearson,217,,,zero_shot_extended_metrics.csv
,6.200619356942717,4.313066305690986,,,5.214515331748585,SaProt_650M_AF2,top20_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,7.114654785633079,4.564086841664155,,,5.798743947745076,SaProt_650M_AF2,top10_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,0.4579825130211548,0.40407643426438694,,,0.43076090514396237,SaProt_35M_AF2,pearson,217,,,zero_shot_extended_metrics.csv
,5.429571083895617,3.641084021110591,,,4.51067721237907,SaProt_35M_AF2,top20_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,6.553065946375436,4.057946748340484,,,5.248710336308843,SaProt_35M_AF2,top10_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,0.515651207013689,0.47381929750492774,,,0.4942353804344699,PoET,pearson,217,,,zero_shot_extended_metrics.csv
,6.428293196371418,4.070955431891955,,,5.167552348651324,PoET,top20_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,7.536038220941662,4.632090208581744,,,6.009638416689488,PoET,top10_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,0.3389489670336926,0.29071935369305135,,,0.3149676680058089,MULAN_small,pearson,217,,,zero_shot_extended_metrics.csv
,3.8658101105361955,2.5588125476479027,,,3.1913360619693827,MULAN_small,top20_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,3.8782223964292766,2.2329054881608927,,,3.0160831398045804,MULAN_small,top10_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,0.504354435911223,0.4562807798530014,,,0.4810863707144632,ProSST-20,pearson,217,,,zero_shot_extended_metrics.csv
,5.686014979590789,3.451678349369172,,,4.549397134344364,ProSST-20,top20_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,7.491008724147994,4.27874428879146,,,5.81236733127116,ProSST-20,top10_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,0.5391525765038216,0.49101292461301566,,,0.5151989597764277,ProSST-128,pearson,217,,,zero_shot_extended_metrics.csv
,5.8649788836246195,3.801569152721763,,,4.81944846235626,ProSST-128,top20_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,7.074066026305651,4.296260881129545,,,5.638707249779367,ProSST-128,top10_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,0.5406886914303862,0.4940384754073062,,,0.5175248086297085,ProSST-512,pearson,217,,,zero_shot_extended_metrics.csv
,6.439330571162404,3.9578018839674574,,,5.075650476564475,ProSST-512,top20_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,7.420151265554067,4.369281756062086,,,5.794955047355728,ProSST-512,top10_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,0.5559549070834927,0.5083222445965008,,,0.5324319360247547,ProSST-1024,pearson,217,,,zero_shot_extended_metrics.csv
,6.578629833425918,4.3817863527229495,,,5.424225623714431,ProSST-1024,top20_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,7.86085233049545,4.844241787800326,,,6.302360785814275,ProSST-1024,top10_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,0.5673960271822575,0.5197620321713169,,,0.5441518943748131,ProSST-2048,pearson,217,,,zero_shot_extended_metrics.csv
,7.065274845665881,4.688655147149899,,,5.859267157435164,ProSST-2048,top20_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,8.64541781520316,5.486841990290721,,,7.027090913490105,ProSST-2048,top10_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,0.5633903300004434,0.5169529161833426,,,0.5401935302018916,ProSST-4096,pearson,217,,,zero_shot_extended_metrics.csv
,6.386352601475552,3.9989814298191946,,,5.1077246057485945,ProSST-4096,top20_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,7.724220483002267,4.498331259802449,,,6.031548941534434,ProSST-4096,top10_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,0.5196616899436132,0.47752794838918566,,,0.4981630866996768,ESCOTT,pearson,217,,,zero_shot_extended_metrics.csv
,4.661978433555657,2.3507267274861916,,,3.3709465077883825,ESCOTT,top20_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,4.808298315451983,2.2961973673913727,,,3.421044879893245,ESCOTT,top10_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,0.5748324649732753,0.5307156123707364,,,0.553184973339214,VenusREM,pearson,217,,,zero_shot_extended_metrics.csv
,6.741815328386039,4.527814797579437,,,5.621956590650364,VenusREM,top20_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,8.072388868043456,5.127037990281729,,,6.544554967741871,VenusREM,top10_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,0.5091092524993374,0.4634965732379694,,,0.48628146539726225,RSALOR,pearson,217,,,zero_shot_extended_metrics.csv
,5.527935672292182,3.7937470346120814,,,4.61843014118301,RSALOR,top20_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,6.429300612938565,4.069233433941534,,,5.171972513071161,RSALOR,top10_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,0.4968694126525306,0.4533262523981568,,,0.4749278768193073,S2F,pearson,217,,,zero_shot_extended_metrics.csv
,5.855047663608009,4.113137835253569,,,4.978987532448115,S2F,top20_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,7.202512161930894,4.678975534789251,,,5.906024941054904,S2F,top10_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,0.5241219460758313,0.48301312938654445,,,0.5036360455727905,S2F_MSA,pearson,217,,,zero_shot_extended_metrics.csv
,6.440120504057473,4.299719909756534,,,5.3241414253242185,S2F_MSA,top20_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,7.975148797063589,5.0881850174374526,,,6.470853672848669,S2F_MSA,top10_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,0.5089829279668845,0.4633835458541627,,,0.48643646420244085,S3F,pearson,217,,,zero_shot_extended_metrics.csv
,5.674305463133484,3.879983286476047,,,4.742833787709555,S3F,top20_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,7.06555002699953,4.5180930528399745,,,5.735504611031028,S3F,top10_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,0.5320222555083223,0.4913434118333,,,0.5117667022166863,S3F_MSA,pearson,217,,,zero_shot_extended_metrics.csv
,6.478143832504641,4.351692503000757,,,5.349024632230653,S3F_MSA,top20_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,8.112103039383065,5.167981329024308,,,6.608193104960956,S3F_MSA,top10_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,0.45635492775375724,0.4159261025216441,,,0.43604070881827534,SiteRM,pearson,217,,,zero_shot_extended_metrics.csv
,3.6187145833992984,1.8436427422270563,,,2.6272434269576865,SiteRM,top20_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,4.1188317168036015,1.9947266083241761,,,2.9541098452033783,SiteRM,top10_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,0.5072836088506655,0.4588165100481423,,,0.4836175041252136,ESM3,pearson,217,,,zero_shot_extended_metrics.csv
,6.642068890434682,4.535052371874494,,,5.5515129889825765,ESM3,top20_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,7.214238399079561,4.646187288040639,,,5.881593113084538,ESM3,top10_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,0.47255391554702914,0.4170653356355188,,,0.4449295114788308,ESMC-300M,pearson,217,,,zero_shot_extended_metrics.csv
,5.057193599281596,3.290888529422037,,,4.136373219815126,ESMC-300M,top20_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,6.493341577385685,3.9377820637236214,,,5.181301983188212,ESMC-300M,top10_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,0.46835930084206195,0.4137618525458193,,,0.44165595369869437,ESMC-600M,pearson,217,,,zero_shot_extended_metrics.csv
,5.736770389920398,3.7681904985152923,,,4.719554450198266,ESMC-600M,top20_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,6.780774918175627,3.995191458524873,,,5.340276151827207,ESMC-600M,top10_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,0.42880167919199036,0.37790707579411625,,,0.40316977064095993,xTrimoPGLM-1B-MLM,pearson,217,,,zero_shot_extended_metrics.csv
,4.932836120780296,3.1936332072475695,,,4.032684144051548,xTrimoPGLM-1B-MLM,top20_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,5.940808548743258,3.5473236424274712,,,4.686072688512966,xTrimoPGLM-1B-MLM,top10_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,0.4476859441516137,0.39829645748909204,,,0.42362381471426097,xTrimoPGLM-3B-MLM,pearson,217,,,zero_shot_extended_metrics.csv
,5.320547203014803,3.0709169217060865,,,4.095108494838324,xTrimoPGLM-3B-MLM,top20_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,6.269897234077255,3.4820357288115362,,,4.796312359144983,xTrimoPGLM-3B-MLM,top10_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,0.4416369321495207,0.39299198423295234,,,0.4174140128752171,xTrimoPGLM-10B-MLM,pearson,217,,,zero_shot_extended_metrics.csv
,5.791375739804418,3.4437939024200523,,,4.51218960797583,xTrimoPGLM-10B-MLM,top20_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,5.813042266447809,3.31657644239682,,,4.500099898574234,xTrimoPGLM-10B-MLM,top10_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,0.3444425885454157,0.29587440580393704,,,0.3198707597679095,xTrimoPGLM-1B-CLM,pearson,217,,,zero_shot_extended_metrics.csv
,3.5705053326351224,2.219385953087009,,,2.8671024443127924,xTrimoPGLM-1B-CLM,top20_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,3.4301150673209255,1.8393079878260779,,,2.596083766621273,xTrimoPGLM-1B-CLM,top10_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,0.1907666296404315,0.14705474169200278,,,0.16893814909462423,xTrimoPGLM-3B-CLM,pearson,217,,,zero_shot_extended_metrics.csv
,2.959357891899121,1.7416294147279485,,,2.317610308709524,xTrimoPGLM-3B-CLM,top20_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,3.3926915583010104,1.771424158385364,,,2.5228607553063145,xTrimoPGLM-3B-CLM,top10_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,0.048570142032963885,0.01802025341956329,,,0.032704021641721835,xTrimoPGLM-7B-CLM,pearson,217,,,zero_shot_extended_metrics.csv
,2.6738238428979257,1.4440156286621741,,,2.0167395452817805,xTrimoPGLM-7B-CLM,top20_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,3.4810775459481276,1.6086378713564167,,,2.4827846679507495,xTrimoPGLM-7B-CLM,top10_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,0.4013603959536502,0.35503809772993483,,,0.3786251845294096,xTrimoPGLM-100B-int4,pearson,217,,,zero_shot_extended_metrics.csv
,4.660481975283475,2.737304347904524,,,3.6032187505853215,xTrimoPGLM-100B-int4,top20_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,4.63793695987194,2.6199010312502247,,,3.563374595102593,xTrimoPGLM-100B-int4,top10_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,0.26845412131770097,0.21945327833954897,,,0.24427597644766447,Progen3_112m,pearson,217,,,zero_shot_extended_metrics.csv
,3.81865088510175,2.238793602875297,,,2.9947362433180853,Progen3_112m,top20_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,4.454311447689093,2.2807453529536788,,,3.300535375265607,Progen3_112m,top10_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,0.3123159833940516,0.26817717958544623,,,0.289983966162789,Progen3_219m,pearson,217,,,zero_shot_extended_metrics.csv
,3.515159059602711,2.2417239109066984,,,2.8676219267845577,Progen3_219m,top20_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,3.757126873773559,1.9726148249759103,,,2.822105793585135,Progen3_219m,top10_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,0.3407151985878589,0.29389329230511324,,,0.31699529632857504,Progen3_339m,pearson,217,,,zero_shot_extended_metrics.csv
,4.254547620325987,2.4733098715557285,,,3.314351335535008,Progen3_339m,top20_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,4.484057440817818,2.345179400745526,,,3.340733135901169,Progen3_339m,top10_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,0.3692387664177359,0.3253141012859212,,,0.34796241058378063,Progen3_762m,pearson,217,,,zero_shot_extended_metrics.csv
,4.301072518371529,2.543926427233878,,,3.375823816756403,Progen3_762m,top20_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,5.077394928061039,2.8248104920368253,,,3.883934947206887,Progen3_762m,top10_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,0.40106418516622877,0.3559593611817115,,,0.37840978630651784,Progen3_1b,pearson,217,,,zero_shot_extended_metrics.csv
,4.535026592007398,2.675817854672202,,,3.5274730739742877,Progen3_1b,top20_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,4.680999925717044,2.599725376265929,,,3.567714393517383,Progen3_1b,top10_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,0.40952538363940183,0.36540975612630044,,,0.38766182905219143,Progen3_3b,pearson,217,,,zero_shot_extended_metrics.csv
,4.333675472050057,2.5041898974965378,,,3.322607970596891,Progen3_3b,top20_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
,4.7953800604439625,2.602935959965747,,,3.6267079570436462,Progen3_3b,top10_enrichment_top1pct,217,,,zero_shot_extended_metrics.csv
